india_date,india_open,ret_30,ret_60,dir_30,dir_60,gap_pct,gap_dir,prev_india_ret,SP500_ret,SP500_dir,SP500_level,NASDAQ_ret,NASDAQ_dir,NASDAQ_level,DOW_ret,DOW_dir,DOW_level,NIKKEI_ret,NIKKEI_dir,NIKKEI_level,DAX_ret,DAX_dir,DAX_level,HANGSENG_ret,HANGSENG_dir,HANGSENG_level,FTSE_ret,FTSE_dir,FTSE_level,SGX_ret,SGX_dir,SGX_level,VIX_US_ret,VIX_US_dir,VIX_US_level,VIX_EU_ret,VIX_EU_dir,VIX_EU_level,VIX_US_spike,VIX_EU_spike,VIX_INDIA_level,VIX_INDIA_ret,VIX_INDIA_spike,composite,sentiment
2024-07-31,24886.7,-0.000138628263289256,0.0021457244230853353,-1.0,1.0,0.0011827196769561047,0.0,0.0008536433743000504,-0.004960171878030217,-1.0,5436.43994140625,-0.012825373737482826,-1.0,17147.419921875,0.005017237056597956,1.0,40743.328125,0.0014900534313218028,1.0,38525.94921875,0.004940308733848875,1.0,18411.1796875,-0.013657329512816063,-1.0,17002.91015625,-0.0021706621909320933,-1.0,8274.400390625,-0.005860901276374064,-1.0,38165.0,0.06566265828551643,1.0,17.690000534057617,,,,1.0,0.0,12.880000114440918,-0.005405381919321495,0.0,0.005236436542408689,Neutral
2024-08-01,25030.95,0.0005832779019573186,0.00024369830150268147,1.0,1.0,0.003198233673625893,1.0,0.00377553501085659,0.0157933986591674,1.0,5522.2998046875,0.026358511706674248,1.0,17599.400390625,0.002441158886060002,1.0,40842.7890625,0.014947615968660788,1.0,39101.8203125,0.005294104168195979,1.0,18508.650390625,0.020095939458893097,1.0,17344.599609375,0.011311950710174656,1.0,8368.0,0.014018079392113192,1.0,38700.0,-0.07518371303299154,-1.0,16.360000610351562,,,,0.0,0.0,13.25,0.02872669893412838,0.0,-0.01881776595649081,Bearish
2024-08-02,24789.0,-0.0011093630239219008,-0.0004074387833312576,-1.0,-1.0,-0.00887214723018034,-1.0,0.0023946791656728195,-0.013693502993456064,-1.0,5446.68017578125,-0.023026352660052707,-1.0,17194.150390625,-0.012115242956175165,-1.0,40347.96875,-0.024947487858721362,-1.0,38126.328125,-0.022994632260738723,-1.0,18083.05078125,-0.0022853610211661657,-1.0,17304.9609375,-0.010109895957815529,-1.0,8283.400390625,-0.046640826873385,-1.0,36895.0,0.13630803539367387,1.0,18.59000015258789,,,,1.0,0.0,12.93000030517578,-0.024150920364092165,0.0,0.019340014239200468,Bullish
2024-08-05,24302.85,-0.0012940869075024983,-0.0004402775806128536,-1.0,-1.0,-0.01678348842578807,-1.0,-0.011722935491954689,-0.018381860868696753,-1.0,5346.56005859375,-0.024310025495816623,-1.0,16776.16015625,-0.01513600436824969,-1.0,39737.26171875,-0.05813906072944175,-1.0,35909.69921875,-0.023327373418781105,-1.0,17661.220703125,-0.02077156794362167,-1.0,16945.509765625,-0.013122653763727898,-1.0,8174.7001953125,-0.05081989429461986,-1.0,35020.0,0.2582032919667483,1.0,23.389999389648438,,,,1.0,0.0,14.31999969482422,0.1075018837464401,1.0,0.020484680911759565,Bullish
2024-08-06,24189.85,0.0030736031848069413,0.00384458770930783,1.0,1.0,0.00558083742683671,1.0,-0.02678645789462286,-0.02996879838863975,-1.0,5186.330078125,-0.03433920949487235,-1.0,16200.080078125,-0.026020720673163855,-1.0,38703.26953125,-0.12395757674714236,-1.0,31458.419921875,-0.018244531821517085,-1.0,17339.0,-0.014585007712565767,-1.0,16698.359375,-0.020367719429695286,-1.0,8008.2001953125,-0.04854368932038833,-1.0,33320.0,0.648995327118046,1.0,38.56999969482422,,,,1.0,0.0,20.3700008392334,0.42248612244006356,1.0,0.023080525159596004,Bullish
2024-08-07,24289.4,-0.0021696707205612624,-0.0033697827035662543,-1.0,-1.0,0.012372557693281487,1.0,-0.0026209626510589334,0.010354085880061037,1.0,5240.02978515625,0.010294364623245844,1.0,16366.849609375,0.007606350279071528,1.0,38997.66015625,0.10226327398560753,1.0,34675.4609375,0.000883575321529495,1.0,17354.3203125,-0.0030553619133616428,-1.0,16647.33984375,0.0023101320582405993,1.0,8026.7001953125,0.01200480192076836,1.0,33720.0,-0.2815660019776688,-1.0,27.709999084472656,,,,0.0,0.0,18.739999771118164,-0.08001968585959951,0.0,-0.020023356850432647,Bearish
2024-08-08,24248.55,-0.0007423124269286205,-0.0036043392285311005,-1.0,-1.0,-0.00201461055664166,-1.0,0.012710162480444431,-0.007734647858502863,-1.0,5199.5,-0.010450394739652702,-1.0,16195.8095703125,-0.006005768975923087,-1.0,38763.44921875,0.011943897645556811,1.0,35089.62109375,0.015029691363776854,1.0,17615.150390625,0.013847229251858328,1.0,16877.859375,0.017466667948196735,1.0,8166.89990234375,0.02298339264531446,1.0,34495.0,0.005052374652567915,1.0,27.850000381469727,,,,0.0,0.0,16.170000076293945,-0.1371397932877816,0.0,0.002674111330279565,Neutral
2024-08-09,24386.85,0.0007114489981281791,-0.0012465734606969666,1.0,-1.0,0.011189202637143862,1.0,-0.007428747813561065,0.023042611519136447,1.0,5319.31005859375,0.028662349907374374,1.0,16660.01953125,0.017620698783678224,1.0,39446.48828125,-0.007366071453420164,-1.0,34831.1484375,0.00370419772485886,1.0,17680.400390625,0.0008277532603271354,1.0,16891.830078125,-0.0026815441116726513,-1.0,8145.0,0.03435280475431224,1.0,35680.0,-0.1457809483063327,-1.0,23.790000915527344,,,,0.0,0.0,16.600000381469727,0.026592473911375203,0.0,-0.019301271065178045,Bearish
2024-08-12,24320.05,-0.0018852757292850363,-0.002791935049475549,-1.0,-1.0,-0.0019472658253821987,-1.0,0.010386864037815746,0.004671676849538509,1.0,5344.16015625,0.0051189165678968696,1.0,16745.30078125,0.0012941780998605434,1.0,39497.5390625,0.005565465716637075,1.0,35025.0,0.0024026870326152583,1.0,17722.880859375,0.011745346105625831,1.0,17090.23046875,0.0028361077539902357,1.0,8168.10009765625,-0.009248878923766801,-1.0,35350.0,-0.1437578791374391,-1.0,20.3700008392334,,,,0.0,0.0,15.34000015258789,-0.07590362650162052,0.0,-0.010702627125757208,Neutral
2024-08-13,24342.35,-0.00010270167013455973,-0.0005032381836593427,-1.0,-1.0,-0.0001909886228283343,0.0,-0.0008412844977941925,4.303397765514916e-05,1.0,5344.39013671875,0.0021085673056129295,1.0,16780.609375,-0.0035578759357041134,-1.0,39357.01171875,,,,0.00020255418848003082,1.0,17726.470703125,0.0012533430672083679,1.0,17111.650390625,0.00516640424660797,1.0,8210.2998046875,0.007637906647807613,1.0,35620.0,0.01669112573546916,1.0,20.709999084472656,,,,0.0,0.0,15.869999885559082,0.03455017781611813,0.0,-0.011394467789710925,Neutral
2024-08-14,24184.4,-0.0023176096988142317,-0.0015319792924365669,-1.0,-1.0,0.001880773851443782,1.0,-0.008543146999630324,0.016847579753558328,1.0,5434.43017578125,0.024254184750069685,1.0,17187.609375,0.010382620234740125,1.0,39765.640625,0.03447570931477517,1.0,36232.51171875,0.004827812572409718,1.0,17812.05078125,0.00364723184644955,1.0,17174.060546875,0.003032823553018593,1.0,8235.2001953125,0.024003368893879884,1.0,36475.0,-0.12506027811373066,-1.0,18.1200008392334,,,,0.0,0.0,16.170000076293945,0.018903603837316263,0.0,-0.019025431015517145,Bearish
2024-08-16,24334.85,2.0546664557209107e-05,-0.001637569165209506,1.0,-1.0,0.007915091897488938,1.0,0.00019677699987563635,0.016133247764330783,1.0,5543.22021484375,0.02337635958240125,1.0,17594.5,0.013863791071951015,1.0,40563.05859375,0.007798901992462026,1.0,36726.640625,0.0166413556995868,1.0,18183.240234375,-0.0002465179341797352,-1.0,17109.140625,0.00800627747249183,1.0,8347.400390625,0.036894273127753285,1.0,37660.0,-0.05929592094835401,-1.0,15.229999542236328,,,,0.0,0.0,,,,-0.020360782353961347,Bearish
2024-08-19,24636.35,-0.0008300742601885868,-0.0022690049459436084,-1.0,-1.0,0.0038791828361626392,1.0,0.016459762490292462,0.001989779357261412,1.0,5554.25,0.0021154737631077225,1.0,17631.720703125,0.002384019557511774,1.0,40659.76171875,0.0363777145762294,1.0,38062.671875,0.007653210014072265,1.0,18322.400390625,0.018763042416106046,1.0,17430.16015625,-0.004312719926605091,-1.0,8311.400390625,0.0009293680297397522,1.0,37695.0,-0.028233707447526624,-1.0,14.800000190734863,,,,0.0,0.0,14.399999618530272,-0.0673575123133009,0.0,-0.01868919969442569,Bearish
2024-08-20,24648.9,0.0008458795321494486,0.002989991439780156,1.0,1.0,0.0031030274782280847,1.0,0.0012835584110202358,0.009722284736913167,1.0,5608.25,0.013898180004721095,1.0,17876.76953125,0.005823190329736105,1.0,40896.53125,-0.017708971757516734,-1.0,37388.62109375,0.005418998623717641,1.0,18421.689453125,0.00799821430212222,1.0,17569.5703125,0.005474408386259677,1.0,8356.900390625,0.00464252553389044,1.0,37870.0,-0.01013517366699046,-1.0,14.649999618530273,,,,0.0,0.0,14.31999969482422,-0.00555555040453648,0.0,-0.01848548116011876,Bearish
2024-08-21,24680.55,0.00016814860284724024,0.001304671087151653,1.0,1.0,-0.0007409093809800236,0.0,0.005135759339910173,-0.0019845553982971165,-1.0,5597.1201171875,-0.003346805921529139,-1.0,17816.939453125,-0.0015053232662610716,-1.0,40834.96875,0.01803491975698246,1.0,38062.921875,-0.003483389622775057,-1.0,18357.51953125,-0.003329064589211228,-1.0,17511.080078125,-0.010003779156119386,-1.0,8273.2998046875,-0.007393715341959317,-1.0,37590.0,0.08395908040535782,1.0,15.880000114440918,,,,1.0,0.0,13.81999969482422,-0.03491620186142308,0.0,0.018589847262880346,Bullish
2024-08-22,24863.4,-0.001309153213156805,-0.0019969111223727023,-1.0,-1.0,0.0037626173462283817,1.0,0.0028887826964991703,0.004239676828782013,1.0,5620.85009765625,0.005727739128175591,1.0,17918.990234375,0.00135960753612685,1.0,40890.48828125,-0.0029194052446873675,-1.0,37951.80078125,0.004980503348742671,1.0,18448.94921875,-0.006856819337488718,-1.0,17391.009765625,0.001220865455858089,1.0,8283.400390625,0.009177972865123785,1.0,37935.0,0.024559215397492062,1.0,16.270000457763672,,,,0.0,0.0,13.329999923706056,-0.03545584529221635,0.0,-0.018336193606140607,Bearish
2024-08-23,24845.4,-0.0024511579608298296,-0.0017669266745555094,-1.0,-1.0,0.001366301916450092,0.0,0.001667357653657442,-0.008932805548120926,-1.0,5570.64013671875,-0.016721959277882892,-1.0,17619.349609375,-0.004345925879576384,-1.0,40712.78125,0.006830003640514004,1.0,38211.01171875,0.002408885499280089,1.0,18493.390625,0.014374681961776048,1.0,17641.0,0.0005552803387611771,1.0,8288.0,0.004481349677079249,1.0,38105.0,0.07867232595473528,1.0,17.549999237060547,,,,1.0,0.0,13.0,-0.02475618346547659,0.0,0.003517703988030525,Neutral
2024-08-26,24906.1,0.003083581933743256,0.004105419957359844,1.0,1.0,0.0033416229636318144,1.0,0.00046955607782672715,0.01148337085011919,1.0,5634.60986328125,0.014667933769104025,1.0,17877.7890625,0.011355079677834556,1.0,41175.078125,0.004010828439404923,1.0,38364.26953125,0.0075545359533009115,1.0,18633.099609375,-0.0016382512683521533,-1.0,17612.099609375,0.004802099986426223,1.0,8327.7998046875,0.006823251541792308,1.0,38365.0,-0.09629627657273676,-1.0,15.859999656677246,,,,0.0,0.0,13.550000190734863,0.04230770697960495,0.0,-0.018815302666777212,Bearish
2024-08-27,25024.8,-0.0011108979891946897,-0.0004495540423899492,-1.0,-1.0,0.0005677748973149921,0.0,0.007551387144671073,-0.0031537266931381813,-1.0,5616.83984375,-0.008503262384321975,-1.0,17725.76953125,0.0015893450414674604,1.0,41240.51953125,-0.006622067469395199,-1.0,38110.21875,-0.000862984606002426,-1.0,18617.01953125,0.010596741076552618,1.0,17798.73046875,,,,-0.007819627264433748,-1.0,38065.0,0.018284991685414864,1.0,16.149999618530273,,,,0.0,0.0,13.800000190734863,0.018450184242133405,0.0,0.012514629302657721,Bullish
2024-08-28,25030.8,-0.001552087827796097,-0.0007930229956692773,-1.0,-1.0,0.0005216296429534739,0.0,0.0002858944102370753,0.0015951960865450143,1.0,5625.7998046875,0.001638900990943437,1.0,17754.8203125,0.0002420063777914816,1.0,41250.5,0.004681220669981112,1.0,38288.62109375,0.0034802034512690927,1.0,18681.810546875,0.0042665657114326905,1.0,17874.669921875,0.002125434776006241,1.0,8345.5,0.0060422960725075026,1.0,38295.0,-0.044582001879948985,-1.0,15.430000305175781,,,,0.0,0.0,13.630000114440918,-0.012318845937993594,0.0,-0.018504556279442055,Bearish
2024-08-29,25035.3,0.0011284066897540672,0.0024804975374771695,1.0,1.0,-0.0006805592944711455,0.0,0.0013830024432652799,-0.00597597320797616,-1.0,5592.18017578125,-0.011196453251911764,-1.0,17556.029296875,-0.0038563926497861,-1.0,41091.421875,0.0021714186258217083,1.0,38371.76171875,0.005378414226655748,1.0,18782.2890625,-0.010194353457794403,-1.0,17692.44921875,-0.0001916732820083089,-1.0,8343.900390625,-0.003264133698916316,-1.0,38170.0,0.10887882514248881,1.0,17.110000610351562,,,,1.0,0.0,13.949999809265137,0.023477600303552393,0.0,0.012227609572896727,Bullish
2024-08-30,25249.7,-0.0010574383061977262,-0.0012217966946142798,-1.0,-1.0,0.0038864097728509464,1.0,0.00397565940632294,-3.937906806072977e-05,-1.0,5591.9599609375,-0.002255613083423591,-1.0,17516.4296875,0.005928948065879069,1.0,41335.05078125,-0.00024055368678810307,-1.0,38362.53125,0.006936388294657592,1.0,18912.5703125,0.005305715030710312,1.0,17786.3203125,0.004278480935619777,1.0,8379.599609375,0.0035368090123133467,1.0,38305.0,-0.0853302711712346,-1.0,15.649999618530273,,,,0.0,0.0,13.789999961853027,-0.011469523268799131,0.0,-0.00409729494455832,Neutral
2024-09-02,25333.6,-0.0009138061704612774,-0.0011210408311490597,-1.0,-1.0,0.0038714532813457062,1.0,0.003337760073577778,0.010093051774424433,1.0,5648.39990234375,0.01125739986075569,1.0,17713.619140625,0.005516561355077165,1.0,41563.078125,0.007434826136505368,1.0,38647.75,-0.00029876376037929475,-1.0,18906.919921875,0.011399209979228164,1.0,17989.0703125,-0.00035801233231280705,-1.0,8376.599609375,0.018535439237697515,1.0,39015.0,-0.041533522963198455,-1.0,15.0,,,,0.0,0.0,13.390000343322754,-0.02900649888591611,0.0,-0.012079646143098737,Bearish
2024-09-03,25313.4,-0.0016947545568750722,-0.0019021545900590774,-1.0,-1.0,0.00137272811981808,0.0,0.001695950113232314,,,,,,,,,,0.0013744938256432526,1.0,38700.87109375,0.0012656576321727897,1.0,18930.849609375,-0.016515562183808674,-1.0,17691.970703125,-0.0015280430346908958,-1.0,8363.7998046875,,,,,,,,,,0.0,0.0,14.0600004196167,0.05003734571433793,1.0,-0.008013763612117008,Neutral
2024-09-04,25089.95,0.0002132327884271808,0.0024910372479817616,1.0,1.0,-0.0075118963249122825,-1.0,4.550829989491412e-05,-0.02115107439771169,-1.0,5528.93017578125,-0.03259177894657106,-1.0,17136.30078125,-0.015065016012935195,-1.0,40936.9296875,-0.00037628351994256626,-1.0,38686.30859375,-0.0097058630841379,-1.0,18747.109375,-0.002288070075927129,-1.0,17651.490234375,-0.007807432771274936,-1.0,8298.5,-0.03549916698705624,-1.0,37630.0,0.38133328755696616,1.0,20.719999313354492,,,,1.0,0.0,13.84000015258789,-0.01564724469864609,0.0,0.020489392681053282,Bullish
2024-09-05,25250.5,-0.0016474921288686776,-0.0017227381636007208,-1.0,-1.0,0.0020556926689079156,1.0,-0.0032100820170585243,-0.0016025435809103872,-1.0,5520.06982421875,-0.0030344938889551587,-1.0,17084.30078125,0.0009292114184034084,1.0,40974.96875,-0.042358634832756814,-1.0,37047.609375,-0.008281797610464992,-1.0,18591.849609375,-0.010999093450302921,-1.0,17457.33984375,-0.003482604160390479,-1.0,8269.599609375,-0.023119851182567097,-1.0,36760.0,0.028957548327861904,1.0,21.31999969482422,,,,0.0,0.0,14.380000114440918,0.03901733785400685,0.0,0.01189112014657324,Bullish
2024-09-06,25093.7,-0.0011716088101795053,-0.006878220429829088,-1.0,-1.0,-0.002044120332529351,-1.0,-0.0021270784221717465,-0.003018017615584734,-1.0,5503.41015625,0.0025379660282958127,1.0,17127.66015625,-0.005350065093094214,-1.0,40755.75,-0.01054101837711352,-1.0,36657.08984375,-0.0008256095922408724,-1.0,18576.5,-0.0007469100456716227,-1.0,17444.30078125,-0.003373732149120179,-1.0,8241.7001953125,0.007480957562568058,1.0,37035.0,-0.06660413211162819,-1.0,19.899999618530273,,,,0.0,0.0,14.210000038146973,-0.01182198017670566,0.0,0.0032848668257453193,Neutral
2024-09-09,24823.4,0.00023767896420304297,0.0001248821676320949,1.0,1.0,-0.0011568572607642065,0.0,-0.011650350298901935,-0.01726024985928465,-1.0,5408.419921875,-0.02550436394346589,-1.0,16690.830078125,-0.010068268741220576,-1.0,40345.41015625,-0.007246104229282846,-1.0,36391.46875,-0.014782096163163172,-1.0,18301.900390625,,,,-0.007304341808834436,-1.0,8181.5,-0.047387606318347486,-1.0,35280.0,0.12462309496363155,1.0,22.3799991607666,,,,1.0,0.0,15.220000267028809,0.0710767224609763,1.0,0.019487004743523835,Bullish
2024-09-10,24999.4,-0.0012900309607430578,-0.003374080977943558,-1.0,-1.0,0.002526411526448162,1.0,0.003390048695012693,0.0115800702824842,1.0,5471.0498046875,0.01160934059858132,1.0,16884.599609375,0.012000861699629883,1.0,40829.58984375,-0.0048285698828794965,-1.0,36215.75,0.0077401883534764515,1.0,18443.560546875,-0.014178833927001144,-1.0,17196.9609375,0.010914845039112553,1.0,8270.7998046875,0.02692743764172345,1.0,36230.0,-0.13092039802055044,-1.0,19.450000762939453,,,,0.0,0.0,14.239999771118164,-0.06438899334539605,0.0,-0.019334316126665606,Bearish
2024-09-11,25034.0,0.0011764000958696464,0.0008768075417432583,1.0,1.0,-0.0002835182753852397,0.0,0.0041986500501236534,0.004472672652839682,1.0,5495.52001953125,0.008367462259605718,1.0,17025.880859375,-0.002268670995826283,-1.0,40736.9609375,-0.0015625755023711552,-1.0,36159.16015625,-0.009631579788973998,-1.0,18265.919921875,0.0021590388199950183,1.0,17234.08984375,-0.007834768851589735,-1.0,8206.0,-0.002208114821970697,-1.0,36150.0,-0.019023178648836292,-1.0,19.079999923706055,,,,0.0,0.0,13.359999656677246,-0.06179776183885555,0.0,0.003295642774321948,Neutral
2024-09-12,25059.65,-0.0005546765417713917,-0.001693958215697375,-1.0,-1.0,0.005666515600969032,1.0,-0.004897963449619458,0.010665025888896507,1.0,5554.1298828125,0.02171097287436141,1.0,17395.529296875,0.003062329568261024,1.0,40861.7109375,-0.014917122595469623,-1.0,35619.76953125,0.00352293285255989,1.0,18330.26953125,-0.00727505237507331,-1.0,17108.7109375,-0.0014744832287351128,-1.0,8193.900390625,0.012309820193637577,1.0,36595.0,-0.07285112134206173,-1.0,17.690000534057617,,,,0.0,0.0,13.630000114440918,0.020209615621414212,0.0,-0.01871236029898574,Bearish
2024-09-13,25430.45,-0.0035665904457058656,-0.004107280838522351,-1.0,-1.0,0.0016365265425336483,1.0,0.01887963282727112,0.007495302358939249,1.0,5595.759765625,0.010011215390628214,1.0,17569.6796875,0.005752539195178041,1.0,41096.76953125,0.03406815978793376,1.0,36833.26953125,0.010262865662137965,1.0,18518.390625,0.007696645760223664,1.0,17240.390625,0.005748130576360033,1.0,8241.0,0.010520562918431509,1.0,36980.0,-0.035048096128643014,-1.0,17.06999969482422,,,,0.0,0.0,13.18000030517578,-0.03301539291906286,0.0,-0.018766915202339373,Bearish
2024-09-16,25406.65,0.0011099456244722185,0.00010627138957702372,1.0,1.0,0.0019777966201960625,1.0,-0.0012761636040355961,0.005407711405364557,1.0,5626.02001953125,0.0065055700094134306,1.0,17683.98046875,0.00722713055400015,1.0,41393.78125,-0.006828278230544216,-1.0,36581.76171875,0.00977459484954557,1.0,18699.400390625,0.007464982757604988,1.0,17369.08984375,0.003895110954374559,1.0,8273.099609375,-0.015548945375878809,-1.0,36405.0,-0.029876991095463934,-1.0,16.559999465942383,,,,0.0,0.0,12.550000190734863,-0.04779970408600942,0.0,-0.010134507783945314,Neutral
2024-09-17,25416.9,-0.001060318134784365,-0.0016917877475223176,-1.0,-1.0,0.0013059536120550138,0.0,0.0010746751326089488,0.0012566297656613212,1.0,5633.08984375,-0.00519394428970954,-1.0,17592.130859375,0.0055152457230516205,1.0,41622.078125,,,,-0.003545087769671773,-1.0,18633.109375,0.003053084378746629,1.0,17422.119140625,0.0006407249398996395,1.0,8278.400390625,0.005905782172778373,1.0,36620.0,0.03502415111177348,1.0,17.139999389648438,,,,0.0,0.0,12.460000038146973,-0.007171326790443744,0.0,-0.005282936279473484,Neutral
2024-09-18,25402.4,0.0012321670393348372,0.00045271312946808175,1.0,1.0,-0.0006353934726252046,0.0,0.0013709866056039743,0.00026455008109871336,1.0,5634.580078125,0.0020423726828324718,1.0,17628.060546875,-0.0003819712569913536,-1.0,41606.1796875,-0.01034786054483472,-1.0,36203.21875,0.004989543143547381,1.0,18726.080078125,0.013655077703507601,1.0,17660.01953125,0.003805082928300063,1.0,8309.900390625,-0.0010922992900054274,-1.0,36580.0,0.027421309068831112,1.0,17.610000610351562,,,,0.0,0.0,12.59000015258789,0.010433395990603112,0.0,-0.0029790796379741678,Neutral
2024-09-19,25487.05,0.004625878632482043,0.0010201259070783005,1.0,1.0,0.004314806408776921,1.0,-0.0016129951842196455,-0.002896455862498093,-1.0,5618.259765625,-0.003106397636846503,-1.0,17573.30078125,-0.0024774715144291193,-1.0,41503.1015625,0.0048877732729220025,1.0,36380.171875,-0.000779118944762125,-1.0,18711.490234375,,,,-0.00676304079118728,-1.0,8253.7001953125,-0.0016402405686167798,-1.0,36520.0,0.03520720672322497,1.0,18.229999542236328,,,,0.0,0.0,13.369999885559082,0.06195390973135617,1.0,0.018555424544190253,Bullish
2024-09-20,25525.95,-0.002591480434616594,0.001081252607640403,-1.0,1.0,0.004333887399340221,1.0,0.0015072376499098983,0.01697685316676334,1.0,5713.64013671875,0.025076659927780076,1.0,18013.98046875,0.01257953801268985,1.0,42025.19140625,0.021307107967037275,1.0,37155.328125,0.015546096080877758,1.0,19002.380859375,0.01999661576676659,1.0,18013.16015625,0.009086833568608954,1.0,8328.7001953125,0.03217415115005484,1.0,37695.0,-0.10422378860340853,-1.0,16.329999923706055,,,,0.0,0.0,12.470000267028809,-0.06731485611322718,0.0,-0.0193396457486289,Bearish
2024-09-23,25872.55,0.0007440318020450246,0.0009469495662391222,1.0,1.0,0.003163930902964811,1.0,0.014760441377741573,-0.0019410273951238066,-1.0,5702.5498046875,-0.003644955448014686,-1.0,17948.3203125,0.0009082164166971385,1.0,42063.359375,0.01530283972562807,1.0,37723.91015625,-0.014859774458772068,-1.0,18720.009765625,0.01362393683958052,1.0,18258.5703125,-0.011850612100078872,-1.0,8230.0,0.011407348454702149,1.0,38125.0,-0.011022676424785383,-1.0,16.149999618530273,,,,0.0,0.0,12.789999961853027,0.025661562788439563,0.0,0.0030798700483564995,Neutral
2024-09-24,25921.45,0.00131744173261904,0.0013386596814607488,1.0,1.0,-0.0006785437677897592,0.0,0.005742385099666292,0.0028092730585327352,1.0,5718.56982421875,0.001445774217207818,1.0,17974.26953125,0.001457065327417073,1.0,42124.6484375,,,,0.006772394804398063,1.0,18846.7890625,-0.0006277018027065484,-1.0,18247.109375,0.0036087722129405364,1.0,8259.7001953125,0.003672131147540947,1.0,38265.0,-0.01609902670890473,-1.0,15.890000343322754,,,,0.0,0.0,13.789999961853027,0.07818608311044262,1.0,-0.018178364809159082,Bearish
2024-09-25,25899.45,0.0015463648841963543,0.0004556081306745615,1.0,1.0,-0.001578633714528129,-1.0,5.2030021699067674e-05,0.0025111788443470395,1.0,5732.93017578125,0.005577417197717205,1.0,18074.51953125,0.0019838815420381017,1.0,42208.21875,0.005743828956291219,1.0,37940.58984375,0.00795052124678075,1.0,18996.630859375,0.04129153590251877,1.0,19000.560546875,0.0027966643859675955,1.0,8282.7998046875,-0.011760094080752626,-1.0,37815.0,-0.031466330345934046,-1.0,15.390000343322754,,,,0.0,0.0,13.390000343322754,-0.02900649888591611,0.0,-0.010015462405305244,Neutral
2024-09-26,26005.4,0.0009901789628307966,0.00223607404615956,1.0,1.0,4.8054228122444774e-05,0.0,0.0024575565157058943,-0.0018612489301417234,-1.0,5722.259765625,0.00042553862838246026,1.0,18082.2109375,-0.006952881658859433,-1.0,41914.75,-0.0018536381561180537,-1.0,37870.26171875,-0.004112879802390945,-1.0,18918.5,0.0067650142311797,1.0,19129.099609375,-0.0017022757651369291,-1.0,8268.7001953125,0.008065582440830443,1.0,38120.0,0.0012995129072905787,1.0,15.40999984741211,,,,0.0,0.0,12.739999771118164,-0.04854373080944152,0.0,0.003473724819885429,Neutral
2024-09-27,26248.25,-0.0002819235568086046,0.0005333688912594173,-1.0,1.0,0.0012282253730233551,0.0,0.008148714241454025,0.00403867571712313,1.0,5745.3701171875,0.005977041489758417,1.0,18190.2890625,0.0062116408901400355,1.0,42175.109375,0.02786796656801238,1.0,38925.62890625,0.01690722705288472,1.0,19238.359375,0.041584835930288166,1.0,19924.580078125,0.0019592190948807264,1.0,8284.900390625,0.03384050367261282,1.0,39410.0,-0.002595714617073419,-1.0,15.369999885559082,,,,0.0,0.0,12.0,-0.0580847554484073,0.0,-0.018668594414597083,Bearish
2024-09-30,26061.3,-0.0015194944227647333,-0.003021721863452706,-1.0,-1.0,-0.004494038999309319,-1.0,-0.0014152231703233875,-0.0012532169669905446,-1.0,5738.169921875,-0.0038866462488355014,-1.0,18119.58984375,0.0032694787765443767,1.0,42313.0,0.0232219674517542,1.0,39829.55859375,0.012229290439429663,1.0,19473.630859375,0.03551998086534325,1.0,20632.30078125,0.004333113540281319,1.0,8320.7998046875,-0.045546815529053486,-1.0,37615.0,0.10344822451218505,1.0,16.959999084472656,,,,1.0,0.0,11.960000038146973,-0.0033333301544189453,0.0,0.005521805592710097,Neutral
2024-10-01,25788.45,0.002824908049921517,0.0013804629591929157,1.0,1.0,-0.0008678369644547966,0.0,-0.014060900852023384,0.004236552581176722,1.0,5762.47998046875,0.0038400470830193267,1.0,18189.169921875,0.00040527586084659895,1.0,42330.1484375,-0.04795453125608362,-1.0,37919.55078125,-0.007636027043380622,-1.0,19324.9296875,0.024300678415159593,1.0,21133.6796875,-0.010071123768690127,-1.0,8237.0,0.017280340289778096,1.0,38265.0,-0.013561294495994303,-1.0,16.729999542236328,,,,0.0,0.0,12.789999961853027,0.06939798671059627,1.0,-0.011395013066341244,Neutral
2024-10-03,25452.85,0.006439357478632116,0.0029878775854178573,1.0,1.0,-0.013336888750790959,-1.0,-0.0005404401234794243,0.00013839090212397487,1.0,5709.5400390625,0.000824090980865666,1.0,17925.119140625,0.000938178963590719,1.0,42196.51953125,-0.021815370821182345,-1.0,37808.76171875,-0.002518621288652545,-1.0,19164.75,0.06198876866790304,1.0,22443.73046875,0.0017156831801812267,1.0,8290.900390625,0.017017934284592195,1.0,38845.0,-0.018691620253031727,-1.0,18.899999618530273,,,,0.0,0.0,,,,-0.012392581549858794,Bearish
2024-10-04,25181.9,0.0003037896266762165,0.0012628117814779375,1.0,1.0,-0.0027009639736105045,-1.0,-0.021196375260987388,-0.001681413492255035,-1.0,5699.93994140625,-0.0003703558019848563,-1.0,17918.48046875,-0.004382581538817321,-1.0,42011.58984375,0.019659381614483884,1.0,38552.05859375,-0.0077924232640654845,-1.0,19015.41015625,-0.014713271645495407,-1.0,22113.509765625,-0.0010132060728288428,-1.0,8282.5,-0.0009010168618870384,-1.0,38810.0,0.08412699389840173,1.0,20.489999771118164,,,,1.0,0.0,13.170000076293944,0.09841537345298335,1.0,0.01906738884474537,Bullish
