india_date,india_open,ret_30,ret_60,dir_30,dir_60,gap_pct,gap_dir,prev_india_ret,SP500_ret,SP500_dir,SP500_level,NASDAQ_ret,NASDAQ_dir,NASDAQ_level,DOW_ret,DOW_dir,DOW_level,NIKKEI_ret,NIKKEI_dir,NIKKEI_level,DAX_ret,DAX_dir,DAX_level,HANGSENG_ret,HANGSENG_dir,HANGSENG_level,FTSE_ret,FTSE_dir,FTSE_level,SGX_ret,SGX_dir,SGX_level,VIX_US_ret,VIX_US_dir,VIX_US_level,VIX_EU_ret,VIX_EU_dir,VIX_EU_level,VIX_US_spike,VIX_EU_spike,VIX_INDIA_level,VIX_INDIA_ret,VIX_INDIA_spike,composite,sentiment,China_ret,HangSeng_ret,Oil_ret,DXY_ret
2023-07-21,19800.45,0.0011792661277899,0.0021842937913027,1.0,1.0,-0.0089443438350037,-1.0,0.0073614124394989,-0.0067568962189037,-1.0,4534.8701171875,-0.0205258086114222,-1.0,14063.3095703125,0.0046766425236222,1.0,35225.1796875,-0.012327071179749,-1.0,32490.51953125,0.0059153550801356,1.0,16204.2197265625,-0.0012816915153918,-1.0,18928.01953125,0.0076302549818751,1.0,7646.10009765625,-0.0168564920273348,-1.0,32370.0,0.0167150827333248,1.0,13.989999771118164,,,,0.0,0.0,11.789999961853027,0.0163792736323362,0.0,0.0051725256018,Neutral,-0.009165843728909051,-0.001281691515391814,0.0037159759119709257,0.0059832317653056855
2023-07-24,19748.45,-0.0016153166451038,5.063688542571433e-06,-1.0,1.0,0.0001747277791846,0.0,-0.011719737128305,0.000324094521898,1.0,4536.33984375,-0.0021687640343482,-1.0,14032.8095703125,7.130463981397384e-05,1.0,35227.69140625,-0.00573304255941,-1.0,32304.25,-0.0016662326514704,-1.0,16177.2197265625,0.007778956172985,1.0,19075.259765625,0.0023018398178757,1.0,7663.7001953125,0.010658016682113,1.0,32715.0,-0.0278770118676897,-1.0,13.600000381469728,,,,0.0,0.0,11.489999771118164,-0.0254453088808757,0.0,-0.0055453443782797,Neutral,-0.0005584503395916762,0.007778956172985074,0.019040096439262744,0.0018834501048701213
2023-07-25,19729.35,-0.0020857250745715,-0.002579912668182,-1.0,-1.0,0.002897487679755,1.0,-0.0036794322929856,0.0040341538771535,1.0,4554.64013671875,0.0018571154083166,1.0,14058.8701171875,0.0052103009783786,1.0,35411.23828125,0.0122797914554586,1.0,32700.939453125,0.0008487533075571,1.0,16190.9501953125,-0.0213422716126592,-1.0,18668.150390625,0.0019442178013258,1.0,7678.60009765625,0.001222680727495,1.0,32755.0,0.0227940777387596,1.0,13.90999984741211,,,,0.0,0.0,11.649999618530272,0.0139251393036832,0.0,-0.018140370000246,Bearish,-0.0011333242492700402,-0.021342271612659225,0.021668589276735872,0.002770345108759509
2023-07-26,19733.35,0.0014974649514655,0.0041731383672818,1.0,1.0,0.0026803243636881,1.0,0.0004193703428323,0.0028146733515561,1.0,4567.4599609375,0.0060950455058434,1.0,14144.5595703125,0.0007577264324079,1.0,35438.0703125,-0.00056358281469,-1.0,32682.509765625,0.0012747644942714,1.0,16211.58984375,0.0410458446051946,1.0,19434.400390625,0.0017190251951366,1.0,7691.7998046875,-0.0035109143642192,-1.0,32640.0,-0.0035945500563154,-1.0,13.859999656677246,,,,0.0,0.0,10.239999771118164,-0.1210300337838112,0.0,-0.0101633654434237,Neutral,0.021288464961611187,0.04104584460519467,0.011303015161217678,0.0
2023-07-27,19850.9,0.0002392838611851,-0.0022291180752509,1.0,-1.0,0.0036706499487977,1.0,0.0049643391875346,-0.0001554388967985,-1.0,4566.75,-0.0012216214148701,-1.0,14127.2802734375,0.0023153286995161,1.0,35520.12109375,-0.0004335628437539,-1.0,32668.33984375,-0.0049427529060879,-1.0,16131.4599609375,-0.0035637716746028,-1.0,19365.140625,-0.0019371152034755,-1.0,7676.89990234375,-0.0019914215686274,-1.0,32575.0,-0.0483405550425943,-1.0,13.1899995803833,,,,0.0,0.0,10.460000038146973,0.0214844015572459,0.0,0.0113194594571534,Bullish,-0.0026272435829151064,-0.003563771674602867,-0.010674350162489965,-0.004538718218038418
2023-07-28,19659.75,-0.0011978789150421,-0.0020981955518254,-1.0,-1.0,-7.649612765673783e-06,0.0,-0.0059863783008722,-0.0064246660644878,-1.0,4537.41015625,-0.0054624754645872,-1.0,14050.1103515625,-0.0066836017569706,-1.0,35282.71875,0.0068206806212294,1.0,32891.16015625,0.0170207369080277,1.0,16406.029296875,0.0141475218437769,1.0,19639.109375,0.0020711358160208,1.0,7692.7998046875,-0.0004604758250191,-1.0,32560.0,0.0924943370614841,1.0,14.40999984741211,,,,1.0,0.0,10.510000228881836,0.004780132940011,0.0,0.0120692029468027,Bullish,-0.001973331729479,0.014147521843776989,0.016628555202999218,0.008722343728235327
2023-07-31,19666.35,-0.0011212044939706,0.0003355986240457,-1.0,1.0,0.0010332467820643,0.0,-0.0007044597937843,0.0098778427947523,1.0,4582.22998046875,0.0189713673428804,1.0,14316.66015625,0.0050044417991457,1.0,35459.2890625,-0.004011098631768,-1.0,32759.23046875,0.0038839808202182,1.0,16469.75,0.0141274823912425,1.0,19916.560546875,0.0001949875257492,1.0,7694.2998046875,0.0175061425061424,1.0,33130.0,-0.0749479483096602,-1.0,13.329999923706056,,,,0.0,0.0,10.140000343322754,-0.0352045554235393,0.0,-0.0188533963520332,Bearish,0.018422782319885034,0.014127482391242507,0.006118185985385605,-0.0014738518368084819
2023-08-01,19784.0,-0.0009275171856044,-0.000224929235746,-1.0,-1.0,0.0015287801615709,1.0,0.0054845628365591,0.0014687129405193,1.0,4588.9599609375,0.0020507139709664,1.0,14346.01953125,0.002826965518776,1.0,35559.53125,0.0126067760243624,1.0,33172.21875,-0.0013916375096768,-1.0,16446.830078125,0.008152959235498,1.0,20078.939453125,0.000662841036314,1.0,7699.39990234375,0.0049803803199517,1.0,33295.0,0.022505640844104,1.0,13.630000114440918,,,,0.0,0.0,10.40999984741211,0.0266271691269863,0.0,-0.0114997944731542,Neutral,0.004612463556052715,0.00815295923549808,0.015140248113433952,0.0023617187294122655
2023-08-02,19655.4,-0.0017603304944189,-0.0022741841936567,-1.0,-1.0,-0.0039603000046121,-1.0,-0.0010251191770254,-0.0026650876392156,-1.0,4576.72998046875,-0.0043293803458657,-1.0,14283.91015625,0.0020008260795056,1.0,35630.6796875,0.0091751286609371,1.0,33476.578125,-0.0125513358209106,-1.0,16240.400390625,-0.003377683998616,-1.0,20011.119140625,-0.0042990490266876,-1.0,7666.2998046875,-0.0021024177804475,-1.0,33225.0,0.0220102852689645,1.0,13.93000030517578,,,,0.0,0.0,10.279999732971191,-0.0124880034914923,0.0,0.0117476979972456,Bullish,-2.767041787521407e-05,-0.0033776839986160434,-0.005256727251021109,0.004319678370015012
2023-08-03,19463.75,0.0015875666302743,0.0008246098516472,1.0,1.0,-0.003216173811419,-1.0,-0.0104897492749598,-0.0138395413363479,-1.0,4513.39013671875,-0.0217349421510927,-1.0,13973.4501953125,-0.0097713588206441,-1.0,35282.51953125,-0.0229679589414427,-1.0,32707.689453125,-0.0135699154007445,-1.0,16020.01953125,-0.0246731968252416,-1.0,19517.380859375,-0.0136571370411618,-1.0,7561.60009765625,-0.0254326561324303,-1.0,32380.0,0.1550610050316758,1.0,16.09000015258789,,,,1.0,0.0,11.279999732971191,0.0972762671182456,1.0,0.0196418191548406,Bullish,-0.008890758692664869,-0.024673196825241606,-0.023104397435840918,0.0028347338952285916
2023-08-04,19462.8,-0.0010044803419856,0.0008015290708429,-1.0,1.0,0.0041869297887166,1.0,-0.0074206854169113,-0.0025479738404268,-1.0,4501.89013671875,-0.0009826112061147,-1.0,13959.7197265625,-0.0018884395767424,-1.0,35215.890625,-0.0167670100034413,-1.0,32159.279296875,-0.0079050870188057,-1.0,15893.3798828125,-0.004944911381572,-1.0,19420.869140625,-0.0042847944780619,-1.0,7529.2001953125,-0.0129709697344039,-1.0,31960.0,-0.0105655733176983,-1.0,15.920000076293944,,,,0.0,0.0,11.1899995803833,-0.0079787371204294,0.0,0.018235487361099,Bullish,0.005755589757454382,-0.004944911381572048,0.02591527542268568,-0.00048733233402808995
2023-08-07,19576.85,-0.0009960744450716,-0.0005874285188883,-1.0,-1.0,0.0030665573602499,1.0,0.0069833892701145,-0.0053000741550505,-1.0,4478.02978515625,-0.0036160820687143,-1.0,13909.240234375,-0.0042670944446687,-1.0,35065.62109375,0.0010407790179629,1.0,32192.75,0.0036795489179266,1.0,15951.8603515625,0.0061064103782526,1.0,19539.4609375,0.0046750924557916,1.0,7564.39990234375,0.0014080100125155,1.0,32005.0,0.0741206218291976,1.0,17.100000381469727,,,,1.0,0.0,10.56999969482422,-0.0554066048979997,0.0,0.0032942956385429,Neutral,0.0023231763333704247,0.006106410378252658,0.015573226186887723,-0.005071233351063853
2023-08-08,19627.2,-0.001750122279286,-0.0018698540800522,-1.0,-1.0,0.0015256804538412,1.0,0.0041144018676027,0.0090240927793627,1.0,4518.43994140625,0.0061225598821377,1.0,13994.400390625,0.0116212917321643,1.0,35473.12890625,0.0019200145024889,1.0,32254.560546875,-6.89942058947901e-05,-1.0,15950.759765625,-7.886684437863334e-05,-1.0,19537.919921875,-0.0013087492030507,-1.0,7554.5,0.0131229495391345,1.0,32425.0,-0.0777777715810636,-1.0,15.770000457763672,,,,0.0,0.0,11.100000381469728,0.0501419774784885,1.0,-0.0120139224241858,Bearish,-0.0058553643334507965,-7.886684437863334e-05,-0.010625419665063918,0.00029412281590635025
2023-08-09,19578.8,-0.0037566142970968,-0.0035752957280323,-1.0,-1.0,0.0004062363557886,0.0,-0.0013497354646058,-0.0042182830447931,-1.0,4499.3798828125,-0.0078660089073014,-1.0,13884.3203125,-0.0044721351031442,-1.0,35314.48828125,0.0038049972947744,1.0,32377.2890625,-0.0110233042631565,-1.0,15774.9296875,-0.018105816863541,-1.0,19184.169921875,-0.0035872787949235,-1.0,7527.39990234375,-0.002775636083269,-1.0,32335.0,0.0139504950519,1.0,15.989999771118164,,,,0.0,0.0,11.329999923706056,0.02072067876865,0.0,0.0184592258654317,Bullish,-0.0025118879999092014,-0.01810581686354107,0.011959918212595122,0.004703534671092635
2023-08-10,19605.55,-0.000770190073729,0.0006248230730583,-1.0,1.0,-0.001375306833577,0.0,0.0031527078847637,-0.0070387303805971,-1.0,4467.7099609375,-0.0116895013653554,-1.0,13722.01953125,-0.0054121952646692,-1.0,35123.359375,-0.0053419847486652,-1.0,32204.330078125,0.0049223921857812,1.0,15852.580078125,0.0032245009949303,1.0,19246.029296875,0.0079575820496928,1.0,7587.2998046875,-0.0058759857739292,-1.0,32145.0,-0.0018761559349974,-1.0,15.960000038146973,,,,0.0,0.0,11.140000343322754,-0.0167696012058888,0.0,0.0115963603577885,Bullish,-0.004946950694470487,0.003224500994930324,0.01784856958050285,-0.00039013865213677335
2023-08-11,19554.25,-0.0039837886904382,-0.0048403799685491,-1.0,-1.0,0.0005705538449822,0.0,-0.0045562684580157,0.0002507139445697,1.0,4468.830078125,0.0011638740994814,1.0,13737.990234375,0.0015029616596859,1.0,35176.1484375,0.0083628602689964,1.0,32473.650390625,0.0090798754786687,1.0,15996.51953125,0.0001158924116551,1.0,19248.259765625,0.0041253533898071,1.0,7618.60009765625,0.0124436148701196,1.0,32545.0,-0.0068922090485168,-1.0,15.850000381469728,,,,0.0,0.0,11.399999618530272,0.0233392519923358,0.0,-0.0182591559884826,Bearish,0.0031037446223243226,0.00011589241165510522,-0.0187204005034316,0.00029269957968725
2023-08-14,19383.95,-0.0040832750806724,-0.0033094389946322,-1.0,-1.0,-0.0022827925997934,-1.0,-0.0058741361615907,-0.001069692370023,-1.0,4464.0498046875,-0.0067797853551347,-1.0,13644.849609375,0.0029920842580877,1.0,35281.3984375,,,,-0.0102740855005324,-1.0,15832.169921875,-0.0089914784301218,-1.0,19075.189453125,-0.0123907149783055,-1.0,7524.2001953125,-0.0023045014595175,-1.0,32470.0,-0.0637224103831965,-1.0,14.84000015258789,,,,0.0,0.0,11.520000457763672,0.0105263897586753,0.0,0.011433696289752,Bullish,-0.020067246392118987,-0.008991478430121824,0.004467553102456279,0.0031213393025979475
2023-08-16,19369.0,-5.679178068039366e-05,0.0004620785791729,-1.0,1.0,-0.0033728992240583,-1.0,0.0003216956578122,-0.0115509094288417,-1.0,4437.85986328125,-0.011406767356623,-1.0,13631.0498046875,-0.0102311679498267,-1.0,34946.390625,0.0055826877828948,1.0,32238.890625,-0.0086121462227077,-1.0,15767.2802734375,-0.010250666402554,-1.0,18581.109375,-0.0156649742376231,-1.0,7389.60009765625,-0.0112950642116663,-1.0,31950.0,0.110661229650443,1.0,16.459999084472656,,,,1.0,0.0,,,,0.0203898572193564,Bullish,-0.0007078966811889797,-0.01025066640255401,-0.018422060757570802,0.0001937846941884036
2023-08-17,19450.55,-0.0023238417422643,-0.0026348869312178,-1.0,-1.0,-0.0007423580786026,0.0,0.0015667570139761,-0.0075553952105776,-1.0,4404.330078125,-0.0114752659638298,-1.0,13474.6298828125,-0.0051694135079222,-1.0,34765.73828125,-0.0146428832800445,-1.0,31766.8203125,0.0014060714016956,1.0,15789.4501953125,-0.0135518600460312,-1.0,18329.30078125,-0.0044251644040753,-1.0,7356.89990234375,-0.0076682316118935,-1.0,31705.0,0.0194411676775074,1.0,16.780000686645508,,,,0.0,0.0,12.130000114440918,0.0108333428700764,0.0,0.0118369545331778,Bullish,-0.008201691777162345,-0.013551860046031261,-0.019879005467560162,0.002034677708898869
2023-08-18,19301.75,-0.000922196173922,-0.001834030593081,-1.0,-1.0,-0.0032790694672157,-1.0,-0.0051245825841254,-0.0077129130290369,-1.0,4370.35986328125,-0.0117034899425069,-1.0,13316.9296875,-0.0083677255433661,-1.0,34474.828125,-0.0044329369799906,-1.0,31626.0,-0.0071281649009484,-1.0,15676.900390625,-0.0001456641421767,-1.0,18326.630859375,-0.0063477426159315,-1.0,7310.2001953125,-0.0097776375965935,-1.0,31395.0,0.0661500987831502,1.0,17.889999389648438,,,,1.0,0.0,12.239999771118164,0.0090683970024278,0.0,0.0188024975764051,Bullish,0.004320490877577354,-0.00014566414217676016,0.012723635313391046,0.00019342750739803627
2023-08-21,19320.65,0.0016407315488866,-0.0008695359628171,1.0,-1.0,0.0005437352461065,0.0,-0.0028452826260957,-0.0001487068260008,-1.0,4369.7099609375,-0.0019636218464865,-1.0,13290.7802734375,0.0007493012338259,1.0,34500.66015625,-0.0055410179717637,-1.0,31450.759765625,-0.0065472524824728,-1.0,15574.259765625,-0.0205046553773832,-1.0,17950.849609375,-0.0065388486897254,-1.0,7262.39990234375,0.0025481764612198,1.0,31475.0,-0.0329793277091601,-1.0,17.299999237060547,,,,0.0,0.0,12.140000343322754,-0.0081698880445546,0.0,0.0029783416000611,Neutral,-0.01004824643005664,-0.02050465537738322,0.010697855664647538,-0.0005800965445865724
2023-08-22,19417.1,0.0011742227212098,-0.0008497664429806,1.0,-1.0,0.0012117601218104,0.0,0.0043215209131937,0.0068791885187959,1.0,4399.77001953125,0.0155603784019981,1.0,13497.58984375,-0.0010715374671839,-1.0,34463.69140625,0.0036527212770409,1.0,31565.640625,0.0018633635401763,1.0,15603.2802734375,-0.0182476347361256,-1.0,17623.2890625,-0.0006334128825328,-1.0,7257.7998046875,0.0106433677521842,1.0,31810.0,-0.0098265944387885,-1.0,17.1299991607666,,,,0.0,0.0,11.960000038146973,-0.0148270428406359,0.0,-0.0117710172973758,Bearish,-0.01244271821410925,-0.018247634736125673,-0.006523061899038507,-0.00048360827714788446
2023-08-23,19439.2,-0.0016435861558089,-0.0026184205111322,-1.0,-1.0,0.00220405192558,1.0,0.0001469355577301,-0.0027774667288296,-1.0,4387.5498046875,0.0006134631095886,1.0,13505.8701171875,-0.0050738407325191,-1.0,34288.828125,0.0092211121566616,1.0,31856.7109375,0.0065588672353864,1.0,15705.6201171875,0.0095169921193591,1.0,17791.009765625,0.0017911764377414,1.0,7270.7998046875,-0.0014146494812952,-1.0,31765.0,-0.0093403301372344,-1.0,16.969999313354492,,,,0.0,0.0,11.75,-0.0175585315616361,0.0,0.0052764370064499,Neutral,0.008842636495857592,0.009516992119359191,-0.0045837802401709205,0.0022258368669643147
2023-08-24,19535.15,0.0016534298431288,0.0013795645285547,1.0,1.0,0.0046878214359186,1.0,0.0024515199000461,0.0110448799659725,1.0,4436.009765625,0.0159308622386489,1.0,13721.0302734375,0.0053706222644493,1.0,34472.98046875,0.0048199837210516,1.0,32010.259765625,0.0014510754043743,1.0,15728.41015625,0.0030863990843339,1.0,17845.919921875,0.0068355884699862,1.0,7320.5,0.0075554855973556,1.0,32005.0,-0.0583382328329905,-1.0,15.979999542236328,,,,0.0,0.0,11.729999542236328,-0.0017021666181847,0.0,-0.0187345374280713,Bearish,-0.013437737268630845,0.003086399084333946,-0.018170492995627008,-0.0019312181629690395
2023-08-25,19297.4,0.0010027257558012,0.0003679252127228,1.0,1.0,-0.0046062105643869,-1.0,-0.0029469646806212,-0.0134579746631461,-1.0,4376.31005859375,-0.0187347846154557,-1.0,13463.9697265625,-0.0108362720214643,-1.0,34099.421875,0.0086519501529447,1.0,32287.2109375,-0.006797884898272,-1.0,15621.490234375,0.0205228983209244,1.0,18212.169921875,0.0017895085931629,1.0,7333.60009765625,-0.0095297609748477,-1.0,31700.0,0.0763455103661656,1.0,17.200000762939453,,,,1.0,0.0,11.699999809265137,-0.0025575220922363,0.0,0.0188508502211624,Bullish,0.0012474298377223025,0.020522898320924465,0.00202818688486861,0.005998478549930741
2023-08-28,19298.35,-1.81362655355792e-05,-0.0003497708353304,-1.0,-1.0,0.0016894817464154,1.0,-0.0062361537740819,0.006717966037625,1.0,4405.7099609375,0.0094088642974721,1.0,13590.650390625,0.0072575002417105,1.0,34346.8984375,-0.0205323290979908,-1.0,31624.279296875,0.0006612735385687,1.0,15631.8203125,-0.0050943570850149,-1.0,18119.390625,0.0006817933802523,1.0,7338.60009765625,0.0050473186119874,1.0,31860.0,-0.0883721157175057,-1.0,15.68000030517578,,,,0.0,0.0,12.079999923706056,0.0324786427893786,0.0,-0.0186377563090757,Bearish,-0.0058950380024166416,-0.005094357085014933,0.009867156852431336,0.0009617087025648452
2023-08-29,19374.85,-0.0013109778914416,-0.0017858202773182,-1.0,-1.0,0.0035636091259438,1.0,0.0020891942389009,0.0062646197550364,1.0,4433.31005859375,0.0084234005656174,1.0,13705.1298828125,0.0062038216241777,1.0,34559.98046875,0.0172560750674222,1.0,32169.990234375,0.0102860726292972,1.0,15792.6103515625,0.0006263791983898,1.0,18130.740234375,,,,0.0134965473948525,1.0,32290.0,-0.0382653297061271,-1.0,15.079999923706056,,,,0.0,0.0,12.399999618530272,0.0264900411295732,0.0,-0.0198606428486438,Bearish,0.011282321698752762,0.0006263791983898148,0.003382145019084515,-0.0001922009234147648
2023-08-30,19433.45,-0.0005583156876417,0.0003653494361525,-1.0,1.0,0.0046942692723748,1.0,0.001895758474361,0.0145083071945462,1.0,4497.6298828125,0.0174117199072854,1.0,13943.759765625,0.0084690848281774,1.0,34852.671875,0.0017712305268005,1.0,32226.970703125,0.0087553310169727,1.0,15930.8798828125,0.0194856391925013,1.0,18484.029296875,0.0172239801408606,1.0,7465.0,0.0041808609476619,1.0,32425.0,-0.0417771961291952,-1.0,14.449999809265137,,,,0.0,0.0,12.229999542236328,-0.0137096839938526,0.0,-0.0187815842024828,Bearish,0.012021403354814275,0.019485639192501347,0.013233523198265207,-0.004900965969644289
2023-08-31,19375.55,-0.0004025692173899,-0.0014580231270854,-1.0,-1.0,0.0014524282210166,0.0,0.0002480956863764,0.003833182103508,1.0,4514.8701171875,0.0054181803155952,1.0,14019.3095703125,0.0010778630225174,1.0,34890.23828125,0.0033043823869141,1.0,32333.4609375,-0.002444949406374,-1.0,15891.9296875,-6.329366050061846e-05,-1.0,18482.859375,0.0011654648777628,1.0,7473.7001953125,-0.0009252120277563,-1.0,32395.0,-0.0394463461832534,-1.0,13.880000114440918,,,,0.0,0.0,11.800000190734863,-0.0351593922809613,0.0,-0.0034710280866839,Neutral,0.00039861093431836636,-6.329366050061846e-05,0.0057909508391018605,-0.003766290469866096
2023-09-01,19258.15,0.0030870047226757,0.0024067732362661,1.0,1.0,0.0002258888413469,0.0,-0.0048403506033882,-0.0015969365120942,-1.0,4507.66015625,0.0011170419036299,1.0,14034.9697265625,-0.0048245048842345,-1.0,34721.91015625,0.0088415807637356,1.0,32619.33984375,0.003470339455905,1.0,15947.080078125,-0.0054536382104026,-1.0,18382.060546875,-0.0046295806296794,-1.0,7439.10009765625,0.0032412409322426,1.0,32500.0,-0.0223343239957304,-1.0,13.56999969482422,,,,0.0,0.0,12.0600004196167,0.0220339173456949,0.0,-0.003054963106617,Neutral,-0.005501829805696246,-0.005453638210402678,0.024500797100250438,0.004459083638454819
2023-09-04,19525.05,-0.0028834753304088,-0.003370029782254,-1.0,-1.0,0.0046178456284342,1.0,0.0094267101889176,0.001799129260001,1.0,4515.77001953125,-0.0002251630257541,-1.0,14031.8095703125,0.0033350924741435,1.0,34837.7109375,0.0027983183385145,1.0,32710.619140625,-0.0066934030463305,-1.0,15840.33984375,,,,0.0034143783536064,1.0,7464.5,0.008,1.0,32760.0,-0.0353721114982343,-1.0,13.09000015258789,,,,0.0,0.0,11.369999885559082,-0.0572139726409351,0.0,-0.0058386095972445,Neutral,0.004285458956659216,-0.005453638210402678,0.02295833865116359,0.005983353606965114
2023-09-05,19564.65,0.0001916722251611,0.0008229127533586,1.0,1.0,0.0018357101980589,1.0,0.0048108337016425,,,,,,,,,,0.006987350067952,1.0,32939.1796875,-0.00097789785622,-1.0,15824.849609375,0.0251386186111521,1.0,18844.16015625,-0.0015674452826712,-1.0,7452.7998046875,,,,,,,,,,0.0,0.0,10.960000038146973,-0.036059793451084,0.0,0.0079462968111112,Neutral,0.01398230546357615,0.025138618611152186,0.02295833865116359,0.005983353606965114
2023-09-06,19581.2,0.000582191081241,-0.0004060016750761,1.0,-1.0,0.0003218207627773,0.0,0.0023605960187407,-0.004194177587506,-1.0,4496.830078125,-0.0007739112297372,-1.0,14020.9501953125,-0.0056186868262144,-1.0,34641.96875,0.0029624912391801,1.0,33036.76171875,-0.0033579875796114,-1.0,15771.7099609375,-0.0205501331335035,-1.0,18456.91015625,-0.0019992355536476,-1.0,7437.89990234375,0.0106837606837606,1.0,33110.0,0.0702826635270941,1.0,14.010000228881836,,,,1.0,0.0,10.81999969482422,-0.012773753908346,0.0,0.0100823573734972,Bullish,-0.007141804368751226,-0.020550133133503512,0.013325533009726831,0.005468147606537244
2023-09-07,19598.65,-0.0017756325053002,-0.000318899516038,-1.0,-1.0,-0.000632336399937,0.0,0.0018467726478093,-0.0069715993514528,-1.0,4465.47998046875,-0.0105899005903066,-1.0,13872.4697265625,-0.005738049854629,-1.0,34443.19140625,0.0061827431586332,1.0,33241.01953125,-0.0019236876549939,-1.0,15741.3701171875,-0.000375452198734,-1.0,18449.98046875,-0.0015864430608674,-1.0,7426.10009765625,0.0003020235578374,1.0,33120.0,0.0314061080082093,1.0,14.449999809265137,,,,0.0,0.0,10.68000030517578,-0.0129389458037979,0.0,0.0099839196151608,Bullish,0.0011761336811064727,-0.0003754521987340276,0.009805034608178831,0.00047708284440961535
2023-09-08,19774.8,7.838258794016993e-05,0.0001517082347229,1.0,1.0,0.0024204945422142,1.0,0.0059150323607803,-0.003211265936186,-1.0,4451.14013671875,-0.0089125909715095,-1.0,13748.830078125,0.001670549683429,1.0,34500.73046875,-0.0075190655934914,-1.0,32991.078125,-0.0014426927750529,-1.0,15718.66015625,-0.0134368790617368,-1.0,18202.0703125,0.0021007120091436,1.0,7441.7001953125,-0.0067934782608695,-1.0,32895.0,-0.0034602208577749,-1.0,14.399999618530272,,,,0.0,0.0,10.869999885559082,0.0177902223739847,0.0,0.011556278479505,Bullish,-0.011313829790523644,-0.01343687906173685,-0.007653623051613101,0.0019072758638001286
2023-09-11,19890.0,0.0003645047762694,0.0019607843137254,1.0,1.0,0.0035343572517194,1.0,0.004709190366575,0.0014266227216406,1.0,4457.490234375,0.0009237291638877,1.0,13761.5302734375,0.0021987759090698,1.0,34576.58984375,-0.0116467330892964,-1.0,32606.83984375,0.0013766853041157,1.0,15740.2998046875,,,,0.0049047931308749,1.0,7478.2001953125,-0.0095759233926128,-1.0,32580.0,-0.0388888528317571,-1.0,13.84000015258789,,,,0.0,0.0,10.779999732971191,-0.0082796829379415,0.0,-0.0100523972168908,Neutral,-0.0018031696565197208,-0.01343687906173685,0.007367323234873657,0.0002855395011802653
2023-09-12,20110.15,-0.0036424392657439,-0.0069815491182314,-1.0,-1.0,0.0056910582605361,1.0,0.0089001434200508,0.0067234531062752,1.0,4487.4599609375,0.0113620630767934,1.0,13917.8896484375,0.0025198814181424,1.0,34663.71875,-0.004265365143984,-1.0,32467.759765625,0.0038557353062249,1.0,15800.990234375,-0.0058026967227714,-1.0,18096.44921875,0.0025005625074026,1.0,7496.89990234375,-0.0027624309392265,-1.0,32490.0,-0.0028901706222559,-1.0,13.800000190734863,,,,0.0,0.0,11.350000381469728,0.052875757200175,1.0,-0.009856508662833,Neutral,0.008361373122613536,-0.00580269672277145,-0.0025140122881112115,-0.00494810791880218
2023-09-13,19989.5,-0.0008529477975937,-0.0005702994071888,-1.0,-1.0,-0.0001850238528374,0.0,-0.0001575482868895,-0.0056958856048289,-1.0,4461.89990234375,-0.0103664636320203,-1.0,13773.6103515625,-0.0005114993252131,-1.0,34645.98828125,0.0095051623626876,1.0,32776.37109375,-0.0054085193187185,-1.0,15715.5302734375,-0.0038990297431881,-1.0,18025.890625,0.0040817001767201,1.0,7527.5,0.0046168051708217,1.0,32640.0,0.0311593728665424,1.0,14.229999542236328,,,,0.0,0.0,11.6899995803833,0.0299558755494548,0.0,0.0100433273503063,Bullish,-0.00182003533489572,-0.0038990297431881205,0.017756849651809015,0.0013388102711773264
2023-09-14,20127.95,0.0014060050824847,-0.000794914534267,1.0,-1.0,0.002887394120578,1.0,0.0038413452699443,0.0012416323054647,1.0,4467.43994140625,0.0029026153032538,1.0,13813.58984375,-0.0020336274052291,-1.0,34575.53125,-0.0021311560788778,-1.0,32706.51953125,-0.0039133264312403,-1.0,15654.0302734375,-0.0009247766017108,-1.0,18009.220703125,-0.0001992693457323,-1.0,7526.0,0.0013786764705883,1.0,32685.0,-0.0527055533469211,-1.0,13.479999542236328,,,,0.0,0.0,11.829999923706056,0.011976077703004,0.0,-0.0051803668354013,Neutral,-0.004459586355718748,-0.0009247766017108638,-0.0036019778029610094,0.0005729878628435436
2023-09-15,20156.45,0.0,0.0002182924076411,0.0,1.0,0.0026538390428171,1.0,0.0016492082399102,0.0084299188671679,1.0,4505.10009765625,0.0081412552572917,1.0,13926.0498046875,0.0095899647239694,1.0,34907.109375,0.0141128447130847,1.0,33168.1015625,0.0096626723586745,1.0,15805.2900390625,0.0021488558215783,1.0,18047.919921875,0.0195455883146757,1.0,7673.10009765625,0.0166743154352149,1.0,33230.0,-0.0489614146754351,-1.0,12.81999969482422,,,,0.0,0.0,11.31999969482422,-0.0431107550440342,0.0,-0.0188627727439881,Bearish,0.0011142819061302767,0.0021488558215783105,0.018526966575200587,0.006108686069957292
